Game_Index,Home_Team,URL,HT_Pts,Opp_Pts,FG,FGA,FG_Pct,Three_Pt,Three_Pt_Attempts,Three_Pt_Pct,Free_Throws,Free_Throw_Attempts,Free_Throw_Pct,Offensive_Rebounds,Total_Rebounds,Assists,Steals,Blocks,Turnovers,Personal_Fouls,FG_Opp,FGA_Opp,FG_Pct_Opp,Three_Pt_Opp,Three_Pt_Attempts_Opp,Three_Pt_Pct_Opp,Free_Throws_Opp,Free_Throw_Attempts_Opp,Free_Throw_Pct_Opp,Offensive_Rebounds_Opp,Total_Rebounds_Opp,Assists_Opp,Steals_Opp,Blocks_Opp,Turnovers_Opp,Personal_Fouls_Opp,Result
1641,bucknell,colgate,64,75,24,65,0.369,8,29,0.276,8,11,0.727,8,27,10,11,1,12,17,28,57,0.491,10,19,0.526,9,15,0.6,12,37,16,5,6,16,14,L
1655,arizona,colorado,64,56,25,58,0.431,5,18,0.278,9,12,0.75,7,28,13,4,3,11,15,19,53,0.358,6,17,0.353,12,14,0.857,10,35,7,3,6,15,16,W
1656,arizona-state,colorado,83,61,32,56,0.571,7,21,0.333,12,19,0.632,11,37,24,8,1,15,19,19,58,0.328,5,26,0.192,18,22,0.818,11,25,10,10,4,13,21,W
1660,california,colorado,59,68,21,54,0.389,5,21,0.238,12,18,0.667,2,21,10,7,2,4,17,25,50,0.5,7,22,0.318,11,15,0.733,3,33,18,0,4,13,18,L
1664,ucla,colorado,73,84,31,67,0.463,6,21,0.286,5,8,0.625,10,29,14,9,4,12,12,28,52,0.538,13,24,0.542,15,16,0.938,6,28,22,7,3,14,9,L
1666,arizona-state,colorado,73,77,25,59,0.424,10,23,0.435,13,22,0.591,9,30,11,7,2,10,20,28,57,0.491,5,18,0.278,16,21,0.762,6,34,16,4,1,8,16,L
1667,arizona,colorado,60,67,24,54,0.444,8,21,0.381,4,10,0.4,9,20,14,8,3,9,17,24,43,0.558,5,14,0.357,14,16,0.875,6,29,11,4,3,14,11,L
1670,arkansas-pine-bluff,colorado-state,67,92,22,58,0.379,5,19,0.263,18,27,0.667,11,27,9,3,0,7,26,27,50,0.54,12,23,0.522,26,30,0.867,6,31,21,3,0,8,18,L
1676,colorado,colorado-state,86,80,33,70,0.471,6,21,0.286,14,18,0.778,9,36,17,2,2,8,15,30,58,0.517,10,23,0.435,10,16,0.625,3,28,11,6,1,12,21,W
1680,long-beach-state,colorado-state,64,61,23,63,0.365,5,15,0.333,13,21,0.619,12,37,11,8,2,16,13,27,65,0.415,4,20,0.2,3,6,0.5,13,43,10,7,2,22,19,W
1683,fresno-state,colorado-state,78,67,26,57,0.456,12,33,0.364,14,18,0.778,4,33,16,4,1,10,20,22,52,0.423,3,19,0.158,20,26,0.769,4,32,7,6,2,12,18,W
1684,air-force,colorado-state,64,87,27,52,0.519,4,14,0.286,6,8,0.75,6,23,7,4,0,16,11,35,62,0.565,8,25,0.32,9,10,0.9,9,25,25,15,2,7,13,L
1688,arkansas,colorado-state,98,74,38,73,0.521,14,28,0.5,8,14,0.571,14,45,28,8,6,7,22,23,51,0.451,10,20,0.5,18,32,0.563,7,40,17,9,5,13,15,W
1689,boise-state,colorado-state,70,68,26,45,0.578,7,16,0.438,11,14,0.786,2,24,18,4,3,14,13,27,62,0.435,7,25,0.28,7,9,0.778,14,33,22,6,2,10,17,W
1690,air-force,colorado-state,53,85,16,49,0.327,8,29,0.276,13,19,0.684,5,22,9,4,0,11,18,33,54,0.611,7,18,0.389,12,17,0.706,6,38,13,8,3,10,20,L
1701,colgate,columbia,64,62,26,59,0.441,8,26,0.308,4,8,0.5,9,33,12,7,3,12,10,25,59,0.424,11,31,0.355,1,1,1,8,32,16,8,2,15,10,W
1702,bryant,columbia,68,90,23,60,0.383,13,37,0.351,9,12,0.75,8,27,12,6,2,15,19,34,58,0.586,12,24,0.5,10,13,0.769,4,33,21,11,1,12,17,L
1707,binghamton,columbia,63,65,24,51,0.471,12,21,0.571,3,10,0.3,2,24,10,6,6,12,15,22,51,0.431,8,19,0.421,13,16,0.813,9,35,17,10,1,14,16,L
1709,boston-college,columbia,82,73,29,57,0.509,8,24,0.333,16,26,0.615,14,44,12,4,2,10,11,30,57,0.526,5,16,0.313,8,11,0.727,10,35,15,6,8,14,21,W
1714,brown,columbia,65,63,20,50,0.4,3,14,0.214,22,27,0.815,5,32,6,7,3,11,14,23,61,0.377,10,29,0.345,7,8,0.875,4,30,14,5,2,13,23,W
1730,central-florida,connecticut,65,53,20,35,0.571,5,11,0.455,20,29,0.69,0,20,11,12,3,16,12,19,59,0.322,6,20,0.3,9,11,0.818,13,29,9,5,0,17,24,W
1732,arizona,connecticut,76,72,27,59,0.458,3,17,0.176,19,22,0.864,8,30,12,6,4,13,15,24,58,0.414,11,27,0.407,13,16,0.813,10,37,11,4,4,15,28,W
1736,central-florida,connecticut,73,67,22,45,0.489,4,11,0.364,25,36,0.694,6,26,11,7,3,12,15,24,54,0.444,9,22,0.409,10,13,0.769,7,25,12,4,3,14,24,W
1742,cincinnati,connecticut,64,60,22,53,0.415,5,16,0.313,15,16,0.938,14,37,11,6,4,16,23,22,56,0.393,3,17,0.176,13,21,0.619,11,23,7,5,5,11,14,W
1749,charleston-southern,coppin-state,93,67,32,65,0.492,14,29,0.483,15,22,0.682,15,39,19,5,4,13,24,22,53,0.415,7,24,0.292,16,24,0.667,6,24,11,6,5,15,25,W
1765,bethune-cookman,coppin-state,91,95,29,61,0.475,11,25,0.44,22,38,0.579,14,39,14,9,1,13,25,30,64,0.469,10,25,0.4,25,36,0.694,12,38,19,8,3,16,24,L
1774,colgate,cornell,73,57,32,64,0.5,2,13,0.154,7,11,0.636,6,37,16,5,2,10,14,23,59,0.39,4,28,0.143,7,17,0.412,7,30,15,6,3,14,12,W
1787,columbia,cornell,59,60,24,60,0.4,5,17,0.294,6,11,0.545,10,30,11,8,2,14,16,21,46,0.457,13,27,0.481,5,12,0.417,6,30,18,7,5,19,16,L
1792,brown,cornell,66,70,23,54,0.426,5,21,0.238,15,18,0.833,5,34,8,6,2,18,24,26,56,0.464,5,22,0.227,13,24,0.542,5,31,16,10,4,16,20,L
1798,boise-state,creighton,82,94,32,62,0.516,4,15,0.267,14,22,0.636,9,28,8,6,3,11,20,33,57,0.579,12,22,0.545,16,22,0.727,6,32,23,4,1,12,18,L
1800,clemson,creighton,82,87,31,58,0.534,5,19,0.263,15,22,0.682,7,30,11,2,2,19,22,29,52,0.558,10,26,0.385,19,25,0.76,3,26,13,7,2,16,19,L
1808,butler,creighton,84,69,31,61,0.508,11,30,0.367,11,17,0.647,7,30,14,12,3,9,23,23,51,0.451,7,27,0.259,16,24,0.667,8,33,12,5,2,14,19,W
1824,buffalo,dartmouth,110,71,45,76,0.592,7,20,0.35,13,17,0.765,9,45,26,12,8,7,20,26,67,0.388,7,25,0.28,12,18,0.667,7,32,7,3,4,15,17,W
1827,albany-ny,dartmouth,77,91,26,61,0.426,6,22,0.273,19,23,0.826,12,27,11,8,0,11,16,30,57,0.526,17,33,0.515,14,21,0.667,11,35,21,6,4,15,21,L
1831,boston-university,dartmouth,68,78,29,54,0.537,5,14,0.357,5,7,0.714,1,19,10,7,2,9,13,30,59,0.508,14,30,0.467,4,8,0.5,9,32,19,2,3,13,12,L
1832,albany-ny,dartmouth,52,61,18,60,0.3,8,24,0.333,8,14,0.571,6,27,7,4,2,4,16,22,53,0.415,7,24,0.292,10,16,0.625,6,42,15,1,4,11,18,L
1833,bryant,dartmouth,68,67,24,50,0.48,5,15,0.333,15,22,0.682,3,26,12,5,5,10,19,20,50,0.4,10,29,0.345,17,20,0.85,8,32,13,4,2,16,20,W
1838,brown,dartmouth,60,58,21,56,0.375,8,30,0.267,10,19,0.526,5,27,10,14,2,11,16,21,45,0.467,5,20,0.25,11,16,0.688,5,34,13,2,3,19,18,W
1840,cornell,dartmouth,83,80,29,54,0.537,10,16,0.625,15,16,0.938,6,25,14,9,1,14,13,32,59,0.542,6,17,0.353,10,13,0.769,5,22,16,7,6,11,14,W
1841,columbia,dartmouth,66,82,24,55,0.436,5,17,0.294,13,23,0.565,5,25,10,6,2,11,22,26,53,0.491,10,24,0.417,20,23,0.87,5,31,11,3,3,9,18,L
1844,brown,dartmouth,68,65,20,45,0.444,6,11,0.545,22,27,0.815,7,34,10,6,4,16,15,25,60,0.417,10,30,0.333,5,8,0.625,9,30,12,9,4,11,22,W
1845,cleveland-state,davidson,63,83,21,45,0.467,10,20,0.5,11,19,0.579,2,24,16,2,1,17,17,30,72,0.417,13,36,0.361,10,13,0.769,18,43,21,6,2,12,18,L
1870,coppin-state,dayton,46,76,16,54,0.296,3,24,0.125,11,15,0.733,7,31,4,2,1,21,16,30,61,0.492,4,22,0.182,12,18,0.667,6,37,14,6,3,11,16,L
1872,butler,dayton,64,69,24,60,0.4,7,23,0.304,9,17,0.529,12,34,10,5,2,10,18,25,46,0.543,5,14,0.357,14,23,0.609,3,31,10,3,3,15,19,L
1884,auburn,dayton,82,72,28,61,0.459,12,33,0.364,14,17,0.824,10,26,17,10,9,10,10,24,51,0.471,11,19,0.579,13,21,0.619,3,25,18,7,4,7,11,W
1894,davidson,dayton,73,74,25,57,0.439,6,21,0.286,17,20,0.85,9,33,13,5,2,9,20,24,50,0.48,7,20,0.35,19,26,0.731,4,27,12,3,1,9,19,L
1905,ball-state,delaware-state,116,57,34,61,0.557,11,22,0.5,37,44,0.841,8,46,25,6,7,7,9,22,73,0.301,7,24,0.292,6,8,0.75,10,29,9,4,2,12,26,W
1907,coppin-state,delaware-state,64,60,20,49,0.408,3,15,0.2,21,35,0.6,8,36,6,10,3,14,13,22,66,0.333,8,31,0.258,8,12,0.667,10,35,9,8,2,13,21,W
1910,bethune-cookman,delaware-state,69,49,29,66,0.439,5,17,0.294,6,13,0.462,13,50,21,10,9,11,12,19,74,0.257,5,26,0.192,6,7,0.857,14,38,13,6,3,13,16,W
1918,coppin-state,delaware-state,60,70,15,51,0.294,8,29,0.276,22,30,0.733,6,32,8,6,3,15,20,25,62,0.403,6,22,0.273,14,20,0.7,10,43,10,8,2,16,23,L
1921,cornell,delaware,56,73,22,57,0.386,6,23,0.261,6,8,0.75,4,24,11,4,5,10,12,29,54,0.537,6,15,0.4,9,13,0.692,5,35,10,4,3,10,10,L
1925,columbia,delaware,86,87,32,70,0.457,13,25,0.52,9,11,0.818,11,33,20,10,3,10,19,30,63,0.476,15,23,0.652,12,17,0.706,12,38,19,5,2,18,15,L
1929,delaware-state,delaware,73,71,25,63,0.397,13,27,0.481,10,12,0.833,9,34,17,8,2,11,17,25,58,0.431,6,30,0.2,15,20,0.75,9,37,15,6,5,12,15,W
1935,college-of-charleston,delaware,71,58,26,51,0.51,7,20,0.35,12,18,0.667,6,32,11,4,4,12,17,19,53,0.358,5,27,0.185,15,17,0.882,6,29,6,7,4,14,17,W
1941,college-of-charleston,delaware,83,75,28,53,0.528,11,21,0.524,16,23,0.696,7,31,13,6,0,9,15,26,54,0.481,9,23,0.391,14,17,0.824,5,22,13,4,0,6,19,W
1947,abilene-christian,denver,67,61,22,49,0.449,10,24,0.417,13,16,0.813,5,26,16,5,5,9,15,25,51,0.49,9,15,0.6,2,11,0.182,9,31,11,1,4,15,18,W
1955,california-irvine,denver,86,52,31,67,0.463,18,35,0.514,6,6,1,10,40,21,4,8,10,16,16,56,0.286,4,15,0.267,16,22,0.727,11,33,7,5,4,14,11,W
1972,bethune-cookman,depaul,58,80,23,62,0.371,6,30,0.2,6,13,0.462,15,30,6,7,3,14,21,25,57,0.439,8,24,0.333,22,30,0.733,15,35,13,6,3,13,17,L
1976,cleveland-state,depaul,73,83,26,61,0.426,13,31,0.419,8,14,0.571,5,26,19,3,3,13,20,31,56,0.554,5,17,0.294,16,27,0.593,8,38,20,8,7,14,20,L
1979,chicago-state,depaul,70,104,23,61,0.377,8,21,0.381,16,17,0.941,9,29,12,8,1,18,19,35,64,0.547,11,28,0.393,23,26,0.885,8,34,24,12,4,13,18,L
1982,boston-college,depaul,65,62,26,65,0.4,3,18,0.167,10,13,0.769,8,32,10,9,4,15,11,26,71,0.366,4,24,0.167,6,8,0.75,16,45,14,9,6,16,18,W
1989,butler,depaul,87,69,35,60,0.583,13,28,0.464,4,4,1,5,35,18,5,3,13,15,24,63,0.381,6,21,0.286,15,19,0.789,12,36,17,11,1,15,21,W
1995,butler,depaul,91,78,31,57,0.544,12,28,0.429,17,25,0.68,9,29,18,5,1,8,19,28,51,0.549,8,15,0.533,14,21,0.667,3,21,15,3,3,8,23,W
1996,creighton,depaul,79,67,28,53,0.528,9,26,0.346,14,16,0.875,3,29,12,6,0,13,19,25,58,0.431,12,26,0.462,5,13,0.385,8,30,12,2,2,14,19,W
1999,butler,detroit-mercy,84,63,29,56,0.518,7,26,0.269,19,23,0.826,5,29,18,5,2,13,22,23,52,0.442,6,16,0.375,11,20,0.55,6,29,6,8,0,18,20,W
2001,bowling-green-state,detroit-mercy,67,82,27,74,0.365,5,23,0.217,8,10,0.8,15,43,13,2,5,11,18,25,55,0.455,15,27,0.556,17,24,0.708,3,31,11,7,8,9,12,L
2005,akron,detroit-mercy,71,59,24,56,0.429,8,24,0.333,15,22,0.682,8,40,18,2,6,13,16,23,65,0.354,8,32,0.25,5,9,0.556,8,21,13,9,1,11,20,W
2018,cleveland-state,detroit-mercy,64,78,25,62,0.403,7,23,0.304,7,14,0.5,12,35,14,10,3,13,22,22,57,0.386,9,29,0.31,25,32,0.781,16,40,12,8,4,14,16,L
2023,cleveland-state,detroit-mercy,61,73,22,57,0.386,6,26,0.231,11,17,0.647,9,38,12,1,3,13,15,24,63,0.381,11,35,0.314,14,19,0.737,7,23,5,11,3,11,17,L
2025,colorado,drake,100,71,33,56,0.589,10,22,0.455,24,37,0.649,8,44,15,5,5,12,17,24,62,0.387,11,37,0.297,12,21,0.571,5,24,14,5,2,13,26,W
2040,bradley,drake,52,69,19,61,0.311,3,15,0.2,11,17,0.647,13,28,8,14,4,11,14,26,50,0.52,9,22,0.409,8,12,0.667,7,38,16,7,2,18,17,L
2050,bradley,drake,68,77,28,59,0.475,6,17,0.353,6,9,0.667,5,27,13,4,2,8,21,20,55,0.364,6,18,0.333,31,36,0.861,8,34,13,2,5,6,12,L
2055,boston-university,drexel,67,86,30,64,0.469,3,14,0.214,4,9,0.444,7,21,16,7,3,8,19,31,55,0.564,7,19,0.368,17,19,0.895,8,37,16,5,1,16,12,L
2056,bowling-green-state,drexel,81,71,33,72,0.458,3,15,0.2,12,22,0.545,11,43,10,7,7,10,16,26,71,0.366,6,19,0.316,13,18,0.722,12,39,14,8,2,13,18,W
2062,connecticut,drexel,97,65,36,60,0.6,10,17,0.588,15,21,0.714,7,29,11,6,6,10,20,25,59,0.424,3,16,0.188,12,18,0.667,11,28,10,1,1,15,22,W
2068,college-of-charleston,drexel,78,79,31,56,0.554,7,19,0.368,9,16,0.563,7,30,16,6,3,8,16,28,59,0.475,8,23,0.348,15,20,0.75,6,28,17,4,2,9,15,L
2072,delaware,drexel,76,75,29,52,0.558,11,21,0.524,7,11,0.636,6,33,18,3,5,21,16,29,64,0.453,8,23,0.348,9,12,0.75,7,25,15,9,2,9,13,W
2076,college-of-charleston,drexel,86,84,31,59,0.525,6,22,0.273,18,24,0.75,7,25,15,10,1,6,14,29,54,0.537,7,19,0.368,19,19,1,5,26,15,3,2,13,15,W
2079,delaware,drexel,60,68,20,48,0.417,5,16,0.313,15,24,0.625,5,21,12,6,2,6,17,23,52,0.442,5,17,0.294,17,24,0.708,11,34,9,2,3,10,16,L
2084,auburn,duke,72,78,28,77,0.364,11,32,0.344,5,9,0.556,17,39,14,8,2,9,24,24,54,0.444,7,25,0.28,23,34,0.676,13,44,12,6,11,12,13,L
2101,boston-college,duke,55,80,20,56,0.357,6,17,0.353,9,11,0.818,5,30,9,1,0,14,15,29,65,0.446,7,24,0.292,15,22,0.682,14,41,14,9,9,7,13,L
2104,army,duke,72,94,28,78,0.359,12,31,0.387,4,7,0.571,8,35,22,4,1,10,17,35,66,0.53,3,16,0.188,21,28,0.75,14,43,21,9,7,12,16,L
2120,davidson,duquesne,65,61,22,46,0.478,8,25,0.32,13,18,0.722,4,25,12,5,2,14,12,26,58,0.448,5,21,0.238,4,6,0.667,10,29,8,6,4,13,20,W
2128,dayton,duquesne,68,64,26,55,0.473,5,16,0.313,11,18,0.611,11,32,12,7,4,12,10,25,66,0.379,8,28,0.286,6,8,0.75,17,36,10,6,6,9,16,W
2134,delaware-state,east-carolina,56,81,19,57,0.333,9,34,0.265,9,18,0.5,8,31,12,2,3,20,26,26,61,0.426,8,15,0.533,21,27,0.778,11,43,18,13,2,13,17,L
2141,appalachian-state,east-carolina,81,83,32,61,0.525,4,20,0.2,13,22,0.591,8,33,8,6,3,10,24,28,60,0.467,3,14,0.214,24,33,0.727,14,38,10,5,1,12,19,L
2148,central-florida,east-carolina,76,65,24,58,0.414,6,25,0.24,22,41,0.537,14,42,13,11,3,11,19,23,58,0.397,5,19,0.263,14,24,0.583,8,35,12,5,0,14,31,W
2153,connecticut,east-carolina,76,52,26,53,0.491,6,17,0.353,18,23,0.783,10,37,16,5,6,12,13,19,57,0.333,4,15,0.267,10,12,0.833,7,22,7,6,3,8,19,W
2162,chicago-state,east-tennessee-state,61,86,26,53,0.491,4,15,0.267,5,8,0.625,4,18,12,5,3,15,21,28,56,0.5,10,27,0.37,20,23,0.87,12,34,17,7,4,13,17,L
2173,citadel,east-tennessee-state,73,98,26,75,0.347,14,36,0.389,7,10,0.7,10,29,17,9,3,10,11,40,71,0.563,14,31,0.452,4,6,0.667,11,47,24,7,7,16,16,L
2182,citadel,east-tennessee-state,83,91,29,59,0.492,17,33,0.515,8,11,0.727,3,20,17,1,4,9,17,32,60,0.533,11,26,0.423,16,24,0.667,11,38,21,6,8,9,14,L
2193,chicago-state,eastern-illinois,80,72,30,49,0.612,5,12,0.417,15,22,0.682,5,31,22,7,1,19,18,24,62,0.387,10,33,0.303,14,21,0.667,8,24,12,9,0,15,21,W
2196,bradley,eastern-illinois,66,73,24,55,0.436,5,17,0.294,13,20,0.65,13,41,13,4,4,13,15,24,57,0.421,13,24,0.542,12,15,0.8,7,27,15,5,1,8,20,L
2203,austin-peay,eastern-illinois,83,85,28,60,0.467,13,23,0.565,14,21,0.667,9,23,18,9,4,9,20,30,55,0.545,10,16,0.625,15,21,0.714,14,36,19,4,5,16,17,L
2209,austin-peay,eastern-illinois,94,86,29,59,0.492,9,24,0.375,27,32,0.844,11,36,13,5,2,7,14,34,65,0.523,11,25,0.44,7,14,0.5,10,31,20,5,0,9,22,W
2212,belmont,eastern-illinois,99,58,34,57,0.596,18,35,0.514,13,14,0.929,6,35,25,6,4,11,9,22,60,0.367,7,18,0.389,7,8,0.875,6,20,11,6,2,12,15,W
2224,duquesne,eastern-kentucky,85,84,28,65,0.431,7,26,0.269,22,32,0.688,9,41,14,12,6,21,19,32,75,0.427,6,27,0.222,14,18,0.778,7,39,23,11,6,20,23,W
2228,belmont,eastern-kentucky,109,93,33,59,0.559,11,23,0.478,32,40,0.8,7,46,20,6,2,18,18,33,73,0.452,14,35,0.4,13,21,0.619,6,27,19,10,2,11,27,W
2233,eastern-illinois,eastern-kentucky,67,66,20,56,0.357,7,21,0.333,20,29,0.69,10,48,11,4,9,17,20,23,72,0.319,9,23,0.391,11,19,0.579,14,43,10,7,4,11,27,W
2235,belmont,eastern-kentucky,83,65,35,71,0.493,10,27,0.37,3,4,0.75,10,43,24,7,2,14,13,23,59,0.39,7,22,0.318,12,15,0.8,3,25,10,11,4,15,8,W
2243,duke,eastern-michigan,84,46,36,77,0.468,5,24,0.208,7,16,0.438,21,52,23,14,11,11,8,21,68,0.309,3,18,0.167,1,3,0.333,14,35,9,10,5,17,16,W
2244,boston-university,eastern-michigan,62,80,24,51,0.471,6,17,0.353,8,18,0.444,6,22,15,8,1,15,17,31,59,0.525,7,16,0.438,11,12,0.917,10,34,12,9,7,13,19,L
2246,detroit-mercy,eastern-michigan,78,74,26,62,0.419,15,30,0.5,11,14,0.786,9,28,19,6,3,7,18,28,67,0.418,6,27,0.222,12,22,0.545,20,43,18,4,4,10,16,W
2252,ball-state,eastern-michigan,82,84,29,65,0.446,9,25,0.36,15,30,0.5,18,35,23,10,4,15,21,29,58,0.5,8,13,0.615,18,24,0.75,15,39,13,10,7,18,28,L
2254,akron,eastern-michigan,51,49,19,45,0.422,6,20,0.3,7,12,0.583,5,19,16,10,1,14,14,22,50,0.44,3,15,0.2,2,5,0.4,11,31,9,8,3,16,15,W
2255,buffalo,eastern-michigan,77,65,27,59,0.458,10,31,0.323,13,17,0.765,12,35,23,7,1,16,20,22,55,0.4,6,22,0.273,15,22,0.682,8,28,11,9,0,14,19,W
2256,bowling-green-state,eastern-michigan,80,67,29,60,0.483,9,19,0.474,13,18,0.722,11,33,20,6,2,6,21,22,52,0.423,7,21,0.333,16,23,0.696,9,32,9,1,3,9,17,W
2258,central-michigan,eastern-michigan,86,82,25,56,0.446,10,25,0.4,26,28,0.929,15,30,14,5,2,10,15,34,57,0.596,6,18,0.333,8,13,0.615,10,27,11,4,6,11,21,W
2282,sacramento-state,eastern-washington,92,94,31,74,0.419,5,17,0.294,25,33,0.758,15,37,12,7,3,10,24,31,65,0.477,11,24,0.458,21,26,0.808,11,41,15,4,2,15,26,L
2293,abilene-christian,elon,72,56,29,56,0.518,11,18,0.611,3,6,0.5,8,27,19,4,1,6,21,18,40,0.45,7,20,0.35,13,19,0.684,5,24,15,3,2,11,15,W
2294,california-riverside,elon,77,64,24,47,0.511,10,23,0.435,19,25,0.76,6,35,12,5,0,8,18,25,58,0.431,5,18,0.278,9,13,0.692,5,25,9,5,0,11,21,W
2296,boston-university,elon,65,58,24,59,0.407,4,23,0.174,13,18,0.722,9,44,10,3,2,14,19,18,55,0.327,10,29,0.345,12,18,0.667,2,28,11,4,2,7,15,W
2299,canisius,elon,92,91,31,61,0.508,12,30,0.4,18,28,0.643,8,29,18,7,4,8,19,30,57,0.526,15,30,0.5,16,25,0.64,8,30,14,4,1,11,22,W
2305,delaware,elon,77,65,23,47,0.489,11,22,0.5,20,28,0.714,7,33,15,4,0,10,12,26,60,0.433,8,28,0.286,5,5,1,7,27,17,3,2,7,18,W
2309,college-of-charleston,elon,72,53,26,54,0.481,7,22,0.318,13,17,0.765,8,33,12,9,1,12,14,19,48,0.396,9,24,0.375,6,12,0.5,5,26,14,4,1,16,17,W
2310,delaware,elon,56,57,23,60,0.383,5,20,0.25,5,8,0.625,6,29,6,7,2,6,12,21,52,0.404,8,28,0.286,7,8,0.875,7,36,12,3,1,13,12,L
2311,drexel,elon,67,63,24,54,0.444,10,22,0.455,9,12,0.75,8,32,13,3,0,13,15,23,51,0.451,8,24,0.333,9,16,0.563,4,24,7,6,2,8,16,W
2315,college-of-charleston,elon,84,74,29,51,0.569,10,22,0.455,16,23,0.696,9,33,17,3,0,11,11,27,60,0.45,13,39,0.333,7,7,1,4,21,17,4,1,4,17,W
2319,ball-state,evansville,82,72,30,63,0.476,8,20,0.4,14,24,0.583,13,39,16,7,2,11,21,26,53,0.491,8,17,0.471,12,20,0.6,6,28,12,5,3,11,25,W
2321,arkansas-state,evansville,87,77,28,62,0.452,9,24,0.375,22,26,0.846,11,39,12,5,4,12,28,22,56,0.393,6,23,0.261,27,34,0.794,4,24,11,5,3,11,23,W
2322,ball-state,evansville,77,89,28,59,0.475,4,21,0.19,17,25,0.68,6,32,9,6,4,11,23,27,65,0.415,8,25,0.32,27,30,0.9,12,41,14,4,2,10,20,L
2327,drake,evansville,77,82,27,75,0.36,5,27,0.185,18,23,0.783,8,39,13,6,2,17,29,24,61,0.393,7,24,0.292,27,34,0.794,6,44,11,9,6,16,21,L
2333,drake,evansville,78,66,31,59,0.525,4,15,0.267,12,20,0.6,5,31,8,3,2,9,15,24,56,0.429,8,29,0.276,10,11,0.909,2,31,8,3,1,15,20,W
2338,bradley,evansville,81,73,30,58,0.517,9,16,0.563,12,18,0.667,9,38,10,4,2,13,17,26,55,0.473,9,23,0.391,12,19,0.632,11,33,14,8,4,17,23,W
2342,bradley,evansville,63,61,17,52,0.327,6,17,0.353,23,30,0.767,10,37,9,5,3,9,14,22,57,0.386,9,32,0.281,8,12,0.667,8,34,9,6,2,12,21,W
2353,boston-college,fairfield,77,67,24,58,0.414,8,21,0.381,21,29,0.724,9,41,10,10,6,13,8,26,64,0.406,14,40,0.35,1,2,0.5,3,32,20,3,1,15,18,W
2368,canisius,fairfield,73,68,26,52,0.5,7,19,0.368,14,20,0.7,5,31,17,8,3,14,21,26,57,0.456,5,16,0.313,11,13,0.846,6,26,10,6,1,16,17,W
2377,army,fairleigh-dickinson,84,93,31,66,0.47,11,28,0.393,11,14,0.786,8,29,19,6,1,17,21,31,59,0.525,12,27,0.444,19,29,0.655,10,37,19,12,9,15,18,L
2384,central-connecticut-state,fairleigh-dickinson,103,96,34,65,0.523,13,29,0.448,22,26,0.846,9,40,19,6,1,18,25,33,72,0.458,12,37,0.324,18,26,0.692,11,33,15,6,2,18,25,W
2389,bryant,fairleigh-dickinson,63,78,19,53,0.358,6,23,0.261,19,23,0.826,9,30,11,2,2,10,25,25,54,0.463,5,14,0.357,23,29,0.793,8,31,16,6,4,8,18,L
2395,bryant,fairleigh-dickinson,84,97,28,58,0.483,10,23,0.435,18,23,0.783,12,29,12,4,2,18,21,33,57,0.579,13,23,0.565,18,28,0.643,10,24,12,10,2,13,23,L
2401,central-connecticut-state,florida-am,89,75,28,42,0.667,6,14,0.429,27,32,0.844,4,32,13,3,5,22,25,22,62,0.355,6,26,0.231,25,35,0.714,13,24,13,14,1,9,25,W
2406,depaul,florida-am,65,50,20,55,0.364,4,21,0.19,21,28,0.75,12,36,11,5,3,11,19,17,45,0.378,7,13,0.538,9,15,0.6,3,26,10,5,2,15,23,W
2416,delaware-state,florida-am,47,60,17,59,0.288,6,24,0.25,7,13,0.538,10,38,8,10,1,11,16,21,50,0.42,7,19,0.368,11,20,0.55,5,35,8,3,8,14,12,L
2425,bethune-cookman,florida-am,67,54,26,55,0.473,6,19,0.316,9,14,0.643,7,31,12,9,2,14,15,20,51,0.392,5,15,0.333,9,15,0.6,9,31,9,8,4,20,19,W
2432,bethune-cookman,florida-atlantic,72,70,25,60,0.417,10,25,0.4,12,21,0.571,10,39,18,10,4,18,15,25,61,0.41,10,29,0.345,10,14,0.714,9,39,14,10,4,20,23,W
2434,arkansas-state,florida-atlantic,75,71,23,80,0.288,5,27,0.185,24,33,0.727,22,54,9,5,2,7,18,24,83,0.289,8,33,0.242,15,17,0.882,19,55,11,1,6,13,25,W
2438,alabama-birmingham,florida-atlantic,67,50,28,59,0.475,6,15,0.4,5,7,0.714,8,38,15,12,4,13,12,20,59,0.339,7,27,0.259,3,8,0.375,8,28,12,6,2,13,6,W
2458,colorado-state,florida-gulf-coast,82,74,31,52,0.596,7,17,0.412,13,21,0.619,4,30,15,9,2,15,20,27,59,0.458,7,28,0.25,13,20,0.65,9,28,10,7,2,14,18,W
2460,florida-atlantic,florida-gulf-coast,85,68,32,66,0.485,11,33,0.333,10,17,0.588,15,39,23,13,3,15,16,23,51,0.451,8,22,0.364,14,18,0.778,4,25,10,8,0,15,18,W
2484,columbia,florida-international,87,98,29,66,0.439,11,28,0.393,18,29,0.621,10,39,18,5,4,14,27,34,69,0.493,10,27,0.37,20,36,0.556,10,42,16,9,4,14,25,L
2486,florida-gulf-coast,florida-international,80,81,30,63,0.476,6,18,0.333,14,26,0.538,19,41,16,6,6,18,15,32,64,0.5,12,33,0.364,5,12,0.417,8,24,15,9,4,17,23,L
