Game_Index,Home_Team,URL,HT_Pts,Opp_Pts,FG,FGA,FG_Pct,Three_Pt,Three_Pt_Attempts,Three_Pt_Pct,Free_Throws,Free_Throw_Attempts,Free_Throw_Pct,Offensive_Rebounds,Total_Rebounds,Assists,Steals,Blocks,Turnovers,Personal_Fouls,FG_Opp,FGA_Opp,FG_Pct_Opp,Three_Pt_Opp,Three_Pt_Attempts_Opp,Three_Pt_Pct_Opp,Free_Throws_Opp,Free_Throw_Attempts_Opp,Free_Throw_Pct_Opp,Offensive_Rebounds_Opp,Total_Rebounds_Opp,Assists_Opp,Steals_Opp,Blocks_Opp,Turnovers_Opp,Personal_Fouls_Opp,Result
1535,clemson,citadel,100,80,34,61,0.557,11,26,0.423,21,25,0.84,6,37,20,8,4,12,20,26,58,0.448,10,27,0.37,18,25,0.72,2,23,7,7,0,14,19,W
1560,clemson,boston-college,76,66,27,52,0.519,8,17,0.471,14,18,0.778,6,30,15,8,3,12,11,25,61,0.41,7,25,0.28,9,13,0.692,12,32,8,3,1,13,16,W
1590,coastal-carolina,campbell,85,75,27,46,0.587,6,16,0.375,25,34,0.735,5,28,14,5,0,15,24,24,54,0.444,6,28,0.214,21,35,0.6,8,24,13,8,3,11,22,W
1600,coastal-carolina,college-of-charleston,71,73,29,56,0.518,9,23,0.391,4,5,0.8,4,30,14,3,2,14,15,28,64,0.438,5,23,0.217,12,16,0.75,9,31,13,7,1,6,8,L
1605,coastal-carolina,appalachian-state,89,72,29,58,0.5,10,21,0.476,21,27,0.778,9,37,18,13,1,14,21,21,53,0.396,12,32,0.375,18,23,0.783,6,27,10,8,1,16,17,W
1606,coastal-carolina,arkansas-little-rock,72,71,24,56,0.429,11,27,0.407,13,19,0.684,13,34,12,3,2,17,23,25,55,0.455,5,18,0.278,16,21,0.762,11,30,11,3,4,15,17,W
1607,coastal-carolina,arkansas-state,77,64,28,58,0.483,10,21,0.476,11,18,0.611,9,30,13,12,3,19,22,22,54,0.407,5,23,0.217,15,24,0.625,11,32,15,10,4,18,15,W
1612,coastal-carolina,appalachian-state,79,88,26,68,0.382,5,22,0.227,22,24,0.917,13,34,7,8,2,11,29,29,54,0.537,8,21,0.381,22,36,0.611,11,38,10,4,5,14,20,L
1628,colgate,american,73,69,27,58,0.466,7,19,0.368,12,17,0.706,10,32,19,5,2,12,13,25,50,0.5,8,21,0.381,11,17,0.647,4,24,12,8,2,14,18,W
1631,colgate,army,81,91,32,68,0.471,13,27,0.481,4,7,0.571,13,33,13,8,2,14,19,31,52,0.596,12,22,0.545,17,25,0.68,3,27,14,7,0,12,14,L
1632,colgate,boston-university,77,56,28,56,0.5,7,19,0.368,14,18,0.778,9,34,12,7,4,6,15,20,54,0.37,7,24,0.292,9,10,0.9,8,29,11,3,1,12,16,W
1635,colgate,army,76,56,30,54,0.556,8,20,0.4,8,10,0.8,5,33,14,8,4,10,15,19,50,0.38,9,29,0.31,9,13,0.692,3,21,14,5,0,10,11,W
1636,colgate,boston-university,68,76,23,47,0.489,8,21,0.381,14,16,0.875,7,25,15,0,4,16,19,27,53,0.509,7,18,0.389,15,18,0.833,6,24,14,6,1,6,20,L
1640,colgate,american,83,81,30,58,0.517,13,24,0.542,10,15,0.667,4,26,22,10,4,9,16,28,62,0.452,8,23,0.348,17,19,0.895,7,32,15,7,9,12,15,W
1641,colgate,bucknell,75,64,28,57,0.491,10,19,0.526,9,15,0.6,12,37,16,5,6,16,14,24,65,0.369,8,29,0.276,8,11,0.727,8,27,10,11,1,12,17,W
1655,colorado,arizona,56,64,19,53,0.358,6,17,0.353,12,14,0.857,10,35,7,3,6,15,16,25,58,0.431,5,18,0.278,9,12,0.75,7,28,13,4,3,11,15,L
1656,colorado,arizona-state,61,83,19,58,0.328,5,26,0.192,18,22,0.818,11,25,10,10,4,13,21,32,56,0.571,7,21,0.333,12,19,0.632,11,37,24,8,1,15,19,L
1660,colorado,california,68,59,25,50,0.5,7,22,0.318,11,15,0.733,3,33,18,0,4,13,18,21,54,0.389,5,21,0.238,12,18,0.667,2,21,10,7,2,4,17,W
1664,colorado,ucla,84,73,28,52,0.538,13,24,0.542,15,16,0.938,6,28,22,7,3,14,9,31,67,0.463,6,21,0.286,5,8,0.625,10,29,14,9,4,12,12,W
1666,colorado,arizona-state,77,73,28,57,0.491,5,18,0.278,16,21,0.762,6,34,16,4,1,8,16,25,59,0.424,10,23,0.435,13,22,0.591,9,30,11,7,2,10,20,W
1667,colorado,arizona,67,60,24,43,0.558,5,14,0.357,14,16,0.875,6,29,11,4,3,14,11,24,54,0.444,8,21,0.381,4,10,0.4,9,20,14,8,3,9,17,W
1670,colorado-state,arkansas-pine-bluff,92,67,27,50,0.54,12,23,0.522,26,30,0.867,6,31,21,3,0,8,18,22,58,0.379,5,19,0.263,18,27,0.667,11,27,9,3,0,7,26,W
1676,colorado-state,colorado,80,86,30,58,0.517,10,23,0.435,10,16,0.625,3,28,11,6,1,12,21,33,70,0.471,6,21,0.286,14,18,0.778,9,36,17,2,2,8,15,L
1680,colorado-state,long-beach-state,61,64,27,65,0.415,4,20,0.2,3,6,0.5,13,43,10,7,2,22,19,23,63,0.365,5,15,0.333,13,21,0.619,12,37,11,8,2,16,13,L
1683,colorado-state,fresno-state,67,78,22,52,0.423,3,19,0.158,20,26,0.769,4,32,7,6,2,12,18,26,57,0.456,12,33,0.364,14,18,0.778,4,33,16,4,1,10,20,L
1684,colorado-state,air-force,87,64,35,62,0.565,8,25,0.32,9,10,0.9,9,25,25,15,2,7,13,27,52,0.519,4,14,0.286,6,8,0.75,6,23,7,4,0,16,11,W
1688,colorado-state,fresno-state,74,65,23,51,0.451,10,20,0.5,18,32,0.563,7,40,17,9,5,13,15,38,73,0.521,14,28,0.5,8,14,0.571,14,45,28,8,6,7,22,W
1689,colorado-state,boise-state,68,70,27,62,0.435,7,25,0.28,7,9,0.778,14,33,22,6,2,10,17,26,45,0.578,7,16,0.438,11,14,0.786,2,24,18,4,3,14,13,L
1690,colorado-state,air-force,85,53,33,54,0.611,7,18,0.389,12,17,0.706,6,38,13,8,3,10,20,16,49,0.327,8,29,0.276,13,19,0.684,5,22,9,4,0,11,18,W
1701,columbia,colgate,62,64,25,59,0.424,11,31,0.355,1,1,1,8,32,16,8,2,15,10,26,59,0.441,8,26,0.308,4,8,0.5,9,33,12,7,3,12,10,L
1702,columbia,bryant,90,68,34,58,0.586,12,24,0.5,10,13,0.769,4,33,21,11,1,12,17,23,60,0.383,13,37,0.351,9,12,0.75,8,27,12,6,2,15,19,W
1707,columbia,binghamton,65,63,22,51,0.431,8,19,0.421,13,16,0.813,9,35,17,10,1,14,16,24,51,0.471,12,21,0.571,3,10,0.3,2,24,10,6,6,12,15,W
1709,columbia,cornell,73,70,30,57,0.526,5,16,0.313,8,11,0.727,10,35,15,6,8,14,21,29,57,0.509,8,24,0.333,16,26,0.615,14,44,12,4,2,10,11,W
1714,columbia,brown,63,65,23,61,0.377,10,29,0.345,7,8,0.875,4,30,14,5,2,13,23,20,50,0.4,3,14,0.214,22,27,0.815,5,32,6,7,3,11,14,L
1730,connecticut,central-florida,53,65,19,59,0.322,6,20,0.3,9,11,0.818,13,29,9,5,0,17,24,20,35,0.571,5,11,0.455,20,29,0.69,0,20,11,12,3,16,12,L
1732,connecticut,cincinnati,72,74,24,58,0.414,11,27,0.407,13,16,0.813,10,37,11,4,4,15,28,27,59,0.458,3,17,0.176,19,22,0.864,8,30,12,6,4,13,15,L
1736,connecticut,central-florida,67,73,24,54,0.444,9,22,0.409,10,13,0.769,7,25,12,4,3,14,24,22,45,0.489,4,11,0.364,25,36,0.694,6,26,11,7,3,12,15,L
1742,connecticut,cincinnati,60,64,22,56,0.393,3,17,0.176,13,21,0.619,11,23,7,5,5,11,14,22,53,0.415,5,16,0.313,15,16,0.938,14,37,11,6,4,16,23,L
1749,coppin-state,charleston-southern,67,93,22,53,0.415,7,24,0.292,16,24,0.667,6,24,11,6,5,15,25,32,65,0.492,14,29,0.483,15,22,0.682,15,39,19,5,4,13,24,L
1765,coppin-state,bethune-cookman,95,91,30,64,0.469,10,25,0.4,25,36,0.694,12,38,19,8,3,16,24,29,61,0.475,11,25,0.44,22,38,0.579,14,39,14,9,1,13,25,W
1774,cornell,colgate,57,73,23,59,0.39,4,28,0.143,7,17,0.412,7,30,15,6,3,14,12,32,64,0.5,2,13,0.154,7,11,0.636,6,37,16,5,2,10,14,L
1787,cornell,columbia,60,59,21,46,0.457,13,27,0.481,5,12,0.417,6,30,18,7,5,19,16,24,60,0.4,5,17,0.294,6,11,0.545,10,30,11,8,2,14,16,W
1792,cornell,brown,70,66,26,56,0.464,5,22,0.227,13,24,0.542,5,31,16,10,4,16,20,23,54,0.426,5,21,0.238,15,18,0.833,5,34,8,6,2,18,24,W
1798,creighton,boise-state,94,82,33,57,0.579,12,22,0.545,16,22,0.727,6,32,23,4,1,12,18,32,62,0.516,4,15,0.267,14,22,0.636,9,28,8,6,3,11,20,W
1800,creighton,clemson,87,82,29,52,0.558,10,26,0.385,19,25,0.76,3,26,13,7,2,16,19,31,58,0.534,5,19,0.263,15,22,0.682,7,30,11,2,2,19,22,W
1808,creighton,butler,69,84,23,51,0.451,7,27,0.259,16,24,0.667,8,33,12,5,2,14,19,31,61,0.508,11,30,0.367,11,17,0.647,7,30,14,12,3,9,23,L
1824,dartmouth,buffalo,71,110,26,67,0.388,7,25,0.28,12,18,0.667,7,32,7,3,4,15,17,45,76,0.592,7,20,0.35,13,17,0.765,9,45,26,12,8,7,20,L
1827,dartmouth,albany-ny,91,77,30,57,0.526,17,33,0.515,14,21,0.667,11,35,21,6,4,15,21,26,61,0.426,6,22,0.273,19,23,0.826,12,27,11,8,0,11,16,W
1831,dartmouth,boston-university,78,68,30,59,0.508,14,30,0.467,4,8,0.5,9,32,19,2,3,13,12,29,54,0.537,5,14,0.357,5,7,0.714,1,19,10,7,2,9,13,W
1832,dartmouth,albany-ny,61,52,22,53,0.415,7,24,0.292,10,16,0.625,6,42,15,1,4,11,18,18,60,0.3,8,24,0.333,8,14,0.571,6,27,7,4,2,4,16,W
1833,dartmouth,bryant,67,68,20,50,0.4,10,29,0.345,17,20,0.85,8,32,13,4,2,16,20,24,50,0.48,5,15,0.333,15,22,0.682,3,26,12,5,5,10,19,L
1838,dartmouth,brown,58,60,21,45,0.467,5,20,0.25,11,16,0.688,5,34,13,2,3,19,18,21,56,0.375,8,30,0.267,10,19,0.526,5,27,10,14,2,11,16,L
1840,dartmouth,cornell,80,83,32,59,0.542,6,17,0.353,10,13,0.769,5,22,16,7,6,11,14,29,54,0.537,10,16,0.625,15,16,0.938,6,25,14,9,1,14,13,L
1841,dartmouth,columbia,82,66,26,53,0.491,10,24,0.417,20,23,0.87,5,31,11,3,3,9,18,24,55,0.436,5,17,0.294,13,23,0.565,5,25,10,6,2,11,22,W
1844,dartmouth,brown,65,68,25,60,0.417,10,30,0.333,5,8,0.625,9,30,12,9,4,11,22,20,45,0.444,6,11,0.545,22,27,0.815,7,34,10,6,4,16,15,L
1845,davidson,cleveland-state,83,63,30,72,0.417,13,36,0.361,10,13,0.769,18,43,21,6,2,12,18,21,45,0.467,10,20,0.5,11,19,0.579,2,24,16,2,1,17,17,W
1870,dayton,coppin-state,76,46,30,61,0.492,4,22,0.182,12,18,0.667,6,37,14,6,3,11,16,16,54,0.296,3,24,0.125,11,15,0.733,7,31,4,2,1,21,16,W
1872,dayton,butler,69,64,25,46,0.543,5,14,0.357,14,23,0.609,3,31,10,3,3,15,19,24,60,0.4,7,23,0.304,9,17,0.529,12,34,10,5,2,10,18,W
1884,dayton,massachusetts-amherst,72,67,24,51,0.471,11,19,0.579,13,21,0.619,3,25,18,7,4,7,11,28,61,0.459,12,33,0.364,14,17,0.824,10,26,17,10,9,10,10,W
1894,dayton,davidson,74,73,24,50,0.48,7,20,0.35,19,26,0.731,4,27,12,3,1,9,19,25,57,0.439,6,21,0.286,17,20,0.85,9,33,13,5,2,9,20,W
1905,delaware-state,ball-state,57,116,22,73,0.301,7,24,0.292,6,8,0.75,10,29,9,4,2,12,26,34,61,0.557,11,22,0.5,37,44,0.841,8,46,25,6,7,7,9,L
1907,delaware-state,coppin-state,60,64,22,66,0.333,8,31,0.258,8,12,0.667,10,35,9,8,2,13,21,20,49,0.408,3,15,0.2,21,35,0.6,8,36,6,10,3,14,13,L
1910,delaware-state,bethune-cookman,49,69,19,74,0.257,5,26,0.192,6,7,0.857,14,38,13,6,3,13,16,29,66,0.439,5,17,0.294,6,13,0.462,13,50,21,10,9,11,12,L
1918,delaware-state,coppin-state,70,60,25,62,0.403,6,22,0.273,14,20,0.7,10,43,10,8,2,16,23,15,51,0.294,8,29,0.276,22,30,0.733,6,32,8,6,3,15,20,W
1921,delaware,cornell,73,56,29,54,0.537,6,15,0.4,9,13,0.692,5,35,10,4,3,10,10,22,57,0.386,6,23,0.261,6,8,0.75,4,24,11,4,5,10,12,W
1925,delaware,columbia,87,86,30,63,0.476,15,23,0.652,12,17,0.706,12,38,19,5,2,18,15,32,70,0.457,13,25,0.52,9,11,0.818,11,33,20,10,3,10,19,W
1929,delaware,delaware-state,71,73,25,58,0.431,6,30,0.2,15,20,0.75,9,37,15,6,5,12,15,25,63,0.397,13,27,0.481,10,12,0.833,9,34,17,8,2,11,17,L
1935,delaware,college-of-charleston,58,71,19,53,0.358,5,27,0.185,15,17,0.882,6,29,6,7,4,14,17,26,51,0.51,7,20,0.35,12,18,0.667,6,32,11,4,4,12,17,L
1941,delaware,college-of-charleston,75,83,26,54,0.481,9,23,0.391,14,17,0.824,5,22,13,4,0,6,19,28,53,0.528,11,21,0.524,16,23,0.696,7,31,13,6,0,9,15,L
1947,denver,abilene-christian,61,67,25,51,0.49,9,15,0.6,2,11,0.182,9,31,11,1,4,15,18,22,49,0.449,10,24,0.417,13,16,0.813,5,26,16,5,5,9,15,L
1955,denver,california-irvine,52,86,16,56,0.286,4,15,0.267,16,22,0.727,11,33,7,5,4,14,11,31,67,0.463,18,35,0.514,6,6,1,10,40,21,4,8,10,16,L
1972,depaul,bethune-cookman,80,58,25,57,0.439,8,24,0.333,22,30,0.733,15,35,13,6,3,13,17,23,62,0.371,6,30,0.2,6,13,0.462,15,30,6,7,3,14,21,W
1976,depaul,cleveland-state,83,73,31,56,0.554,5,17,0.294,16,27,0.593,8,38,20,8,7,14,20,26,61,0.426,13,31,0.419,8,14,0.571,5,26,19,3,3,13,20,W
1979,depaul,chicago-state,104,70,35,64,0.547,11,28,0.393,23,26,0.885,8,34,24,12,4,13,18,23,61,0.377,8,21,0.381,16,17,0.941,9,29,12,8,1,18,19,W
1982,depaul,boston-college,62,65,26,71,0.366,4,24,0.167,6,8,0.75,16,45,14,9,6,16,18,26,65,0.4,3,18,0.167,10,13,0.769,8,32,10,9,4,15,11,L
1989,depaul,marquette,69,79,24,63,0.381,6,21,0.286,15,19,0.789,12,36,17,11,1,15,21,35,60,0.583,13,28,0.464,4,4,1,5,35,18,5,3,13,15,L
1995,depaul,butler,78,91,28,51,0.549,8,15,0.533,14,21,0.667,3,21,15,3,3,8,23,31,57,0.544,12,28,0.429,17,25,0.68,9,29,18,5,1,8,19,L
1996,depaul,creighton,67,79,25,58,0.431,12,26,0.462,5,13,0.385,8,30,12,2,2,14,19,28,53,0.528,9,26,0.346,14,16,0.875,3,29,12,6,0,13,19,L
1999,detroit-mercy,butler,63,84,23,52,0.442,6,16,0.375,11,20,0.55,6,29,6,8,0,18,20,29,56,0.518,7,26,0.269,19,23,0.826,5,29,18,5,2,13,22,L
2001,detroit-mercy,bowling-green-state,82,67,25,55,0.455,15,27,0.556,17,24,0.708,3,31,11,7,8,9,12,27,74,0.365,5,23,0.217,8,10,0.8,15,43,13,2,5,11,18,W
2005,detroit-mercy,dayton,59,98,23,65,0.354,8,32,0.25,5,9,0.556,8,21,13,9,1,11,20,24,56,0.429,8,24,0.333,15,22,0.682,8,40,18,2,6,13,16,L
2018,detroit-mercy,cleveland-state,78,64,22,57,0.386,9,29,0.31,25,32,0.781,16,40,12,8,4,14,16,25,62,0.403,7,23,0.304,7,14,0.5,12,35,14,10,3,13,22,W
2023,detroit-mercy,green-bay,73,82,24,63,0.381,11,35,0.314,14,19,0.737,7,23,5,11,3,11,17,22,57,0.386,6,26,0.231,11,17,0.647,9,38,12,1,3,13,15,L
2025,drake,colorado,71,100,24,62,0.387,11,37,0.297,12,21,0.571,5,24,14,5,2,13,26,33,56,0.589,10,22,0.455,24,37,0.649,8,44,15,5,5,12,17,L
2040,drake,bradley,69,52,26,50,0.52,9,22,0.409,8,12,0.667,7,38,16,7,2,18,17,19,61,0.311,3,15,0.2,11,17,0.647,13,28,8,14,4,11,14,W
2050,drake,bradley,77,68,20,55,0.364,6,18,0.333,31,36,0.861,8,34,13,2,5,6,12,28,59,0.475,6,17,0.353,6,9,0.667,5,27,13,4,2,8,21,W
2055,drexel,boston-university,86,67,31,55,0.564,7,19,0.368,17,19,0.895,8,37,16,5,1,16,12,30,64,0.469,3,14,0.214,4,9,0.444,7,21,16,7,3,8,19,W
2056,drexel,bowling-green-state,71,81,26,71,0.366,6,19,0.316,13,18,0.722,12,39,14,8,2,13,18,33,72,0.458,3,15,0.2,12,22,0.545,11,43,10,7,7,10,16,L
2062,drexel,connecticut,65,97,25,59,0.424,3,16,0.188,12,18,0.667,11,28,10,1,1,15,22,36,60,0.6,10,17,0.588,15,21,0.714,7,29,11,6,6,10,20,L
2068,drexel,college-of-charleston,79,78,28,59,0.475,8,23,0.348,15,20,0.75,6,28,17,4,2,9,15,31,56,0.554,7,19,0.368,9,16,0.563,7,30,16,6,3,8,16,W
2072,drexel,delaware,75,76,29,64,0.453,8,23,0.348,9,12,0.75,7,25,15,9,2,9,13,29,52,0.558,11,21,0.524,7,11,0.636,6,33,18,3,5,21,16,L
2076,drexel,college-of-charleston,84,86,29,54,0.537,7,19,0.368,19,19,1,5,26,15,3,2,13,15,31,59,0.525,6,22,0.273,18,24,0.75,7,25,15,10,1,6,14,L
2079,drexel,delaware,68,60,23,52,0.442,5,17,0.294,17,24,0.708,11,34,9,2,3,10,16,20,48,0.417,5,16,0.313,15,24,0.625,5,21,12,6,2,6,17,W
2084,duke,auburn,78,72,24,54,0.444,7,25,0.28,23,34,0.676,13,44,12,6,11,12,13,28,77,0.364,11,32,0.344,5,9,0.556,17,39,14,8,2,9,24,W
2101,duke,boston-college,80,55,29,65,0.446,7,24,0.292,15,22,0.682,14,41,14,9,9,7,13,20,56,0.357,6,17,0.353,9,11,0.818,5,30,9,1,0,14,15,W
2104,duke,north-carolina-state,94,78,35,66,0.53,3,16,0.188,21,28,0.75,14,43,21,9,7,12,16,28,78,0.359,12,31,0.387,4,7,0.571,8,35,22,4,1,10,17,W
2120,duquesne,davidson,61,65,26,58,0.448,5,21,0.238,4,6,0.667,10,29,8,6,4,13,20,22,46,0.478,8,25,0.32,13,18,0.722,4,25,12,5,2,14,12,L
2128,duquesne,dayton,64,68,25,66,0.379,8,28,0.286,6,8,0.75,17,36,10,6,6,9,16,26,55,0.473,5,16,0.313,11,18,0.611,11,32,12,7,4,12,10,L
2134,east-carolina,delaware-state,81,56,26,61,0.426,8,15,0.533,21,27,0.778,11,43,18,13,2,13,17,19,57,0.333,9,34,0.265,9,18,0.5,8,31,12,2,3,20,26,W
2141,east-carolina,appalachian-state,83,81,28,60,0.467,3,14,0.214,24,33,0.727,14,38,10,5,1,12,19,32,61,0.525,4,20,0.2,13,22,0.591,8,33,8,6,3,10,24,W
2148,east-carolina,central-florida,65,76,23,58,0.397,5,19,0.263,14,24,0.583,8,35,12,5,0,14,31,24,58,0.414,6,25,0.24,22,41,0.537,14,42,13,11,3,11,19,L
2153,east-carolina,connecticut,52,76,19,57,0.333,4,15,0.267,10,12,0.833,7,22,7,6,3,8,19,26,53,0.491,6,17,0.353,18,23,0.783,10,37,16,5,6,12,13,L
2162,east-tennessee-state,chicago-state,86,61,28,56,0.5,10,27,0.37,20,23,0.87,12,34,17,7,4,13,17,26,53,0.491,4,15,0.267,5,8,0.625,4,18,12,5,3,15,21,W
2173,east-tennessee-state,citadel,98,73,40,71,0.563,14,31,0.452,4,6,0.667,11,47,24,7,7,16,16,26,75,0.347,14,36,0.389,7,10,0.7,10,29,17,9,3,10,11,W
2182,east-tennessee-state,citadel,91,83,32,60,0.533,11,26,0.423,16,24,0.667,11,38,21,6,8,9,14,29,59,0.492,17,33,0.515,8,11,0.727,3,20,17,1,4,9,17,W
2193,eastern-illinois,chicago-state,72,80,24,62,0.387,10,33,0.303,14,21,0.667,8,24,12,9,0,15,21,30,49,0.612,5,12,0.417,15,22,0.682,5,31,22,7,1,19,18,L
2196,eastern-illinois,bradley,73,66,24,57,0.421,13,24,0.542,12,15,0.8,7,27,15,5,1,8,20,24,55,0.436,5,17,0.294,13,20,0.65,13,41,13,4,4,13,15,W
2203,eastern-illinois,austin-peay,85,83,30,55,0.545,10,16,0.625,15,21,0.714,14,36,19,4,5,16,17,28,60,0.467,13,23,0.565,14,21,0.667,9,23,18,9,4,9,20,W
2209,eastern-illinois,austin-peay,86,94,34,65,0.523,11,25,0.44,7,14,0.5,10,31,20,5,0,9,22,29,59,0.492,9,24,0.375,27,32,0.844,11,36,13,5,2,7,14,L
2212,eastern-illinois,belmont,58,99,22,60,0.367,7,18,0.389,7,8,0.875,6,20,11,6,2,12,15,34,57,0.596,18,35,0.514,13,14,0.929,6,35,25,6,4,11,9,L
2224,eastern-kentucky,duquesne,84,85,32,75,0.427,6,27,0.222,14,18,0.778,7,39,23,11,6,20,23,28,65,0.431,7,26,0.269,22,32,0.688,9,41,14,12,6,21,19,L
2228,eastern-kentucky,belmont,93,109,33,73,0.452,14,35,0.4,13,21,0.619,6,27,19,10,2,11,27,33,59,0.559,11,23,0.478,32,40,0.8,7,46,20,6,2,18,18,L
2233,eastern-kentucky,eastern-illinois,66,67,23,72,0.319,9,23,0.391,11,19,0.579,14,43,10,7,4,11,27,20,56,0.357,7,21,0.333,20,29,0.69,10,48,11,4,9,17,20,L
2235,eastern-kentucky,belmont,65,83,23,59,0.39,7,22,0.318,12,15,0.8,3,25,10,11,4,15,8,35,71,0.493,10,27,0.37,3,4,0.75,10,43,24,7,2,14,13,L
2243,eastern-michigan,duke,46,84,21,68,0.309,3,18,0.167,1,3,0.333,14,35,9,10,5,17,16,36,77,0.468,5,24,0.208,7,16,0.438,21,52,23,14,11,11,8,L
2244,eastern-michigan,boston-university,80,62,31,59,0.525,7,16,0.438,11,12,0.917,10,34,12,9,7,13,19,24,51,0.471,6,17,0.353,8,18,0.444,6,22,15,8,1,15,17,W
2246,eastern-michigan,detroit-mercy,74,78,28,67,0.418,6,27,0.222,12,22,0.545,20,43,18,4,4,10,16,26,62,0.419,15,30,0.5,11,14,0.786,9,28,19,6,3,7,18,L
2252,eastern-michigan,ball-state,84,82,29,58,0.5,8,13,0.615,18,24,0.75,15,39,13,10,7,18,28,29,65,0.446,9,25,0.36,15,30,0.5,18,35,23,10,4,15,21,W
2254,eastern-michigan,akron,49,51,22,50,0.44,3,15,0.2,2,5,0.4,11,31,9,8,3,16,15,19,45,0.422,6,20,0.3,7,12,0.583,5,19,16,10,1,14,14,L
2255,eastern-michigan,buffalo,65,77,22,55,0.4,6,22,0.273,15,22,0.682,8,28,11,9,0,14,19,27,59,0.458,10,31,0.323,13,17,0.765,12,35,23,7,1,16,20,L
2256,eastern-michigan,bowling-green-state,67,80,22,52,0.423,7,21,0.333,16,23,0.696,9,32,9,1,3,9,17,29,60,0.483,9,19,0.474,13,18,0.722,11,33,20,6,2,6,21,L
2258,eastern-michigan,central-michigan,82,86,34,57,0.596,6,18,0.333,8,13,0.615,10,27,11,4,6,11,21,25,56,0.446,10,25,0.4,26,28,0.929,15,30,14,5,2,10,15,L
2282,eastern-washington,sacramento-state,94,92,31,65,0.477,11,24,0.458,21,26,0.808,11,41,15,4,2,15,26,31,74,0.419,5,17,0.294,25,33,0.758,15,37,12,7,3,10,24,W
2293,elon,abilene-christian,56,72,18,40,0.45,7,20,0.35,13,19,0.684,5,24,15,3,2,11,15,29,56,0.518,11,18,0.611,3,6,0.5,8,27,19,4,1,6,21,L
2294,elon,california-riverside,64,77,25,58,0.431,5,18,0.278,9,13,0.692,5,25,9,5,0,11,21,24,47,0.511,10,23,0.435,19,25,0.76,6,35,12,5,0,8,18,L
2296,elon,boston-university,58,65,18,55,0.327,10,29,0.345,12,18,0.667,2,28,11,4,2,7,15,24,59,0.407,4,23,0.174,13,18,0.722,9,44,10,3,2,14,19,L
2299,elon,canisius,91,92,30,57,0.526,15,30,0.5,16,25,0.64,8,30,14,4,1,11,22,31,61,0.508,12,30,0.4,18,28,0.643,8,29,18,7,4,8,19,L
2305,elon,delaware,65,77,26,60,0.433,8,28,0.286,5,5,1,7,27,17,3,2,7,18,23,47,0.489,11,22,0.5,20,28,0.714,7,33,15,4,0,10,12,L
2309,elon,college-of-charleston,53,72,19,48,0.396,9,24,0.375,6,12,0.5,5,26,14,4,1,16,17,26,54,0.481,7,22,0.318,13,17,0.765,8,33,12,9,1,12,14,L
2310,elon,delaware,57,56,21,52,0.404,8,28,0.286,7,8,0.875,7,36,12,3,1,13,12,23,60,0.383,5,20,0.25,5,8,0.625,6,29,6,7,2,6,12,W
2311,elon,drexel,63,67,23,51,0.451,8,24,0.333,9,16,0.563,4,24,7,6,2,8,16,24,54,0.444,10,22,0.455,9,12,0.75,8,32,13,3,0,13,15,L
2315,elon,college-of-charleston,74,84,27,60,0.45,13,39,0.333,7,7,1,4,21,17,4,1,4,17,29,51,0.569,10,22,0.455,16,23,0.696,9,33,17,3,0,11,11,L
2319,evansville,ball-state,72,82,26,53,0.491,8,17,0.471,12,20,0.6,6,28,12,5,3,11,25,30,63,0.476,8,20,0.4,14,24,0.583,13,39,16,7,2,11,21,L
2321,evansville,arkansas-state,77,87,22,56,0.393,6,23,0.261,27,34,0.794,4,24,11,5,3,11,23,28,62,0.452,9,24,0.375,22,26,0.846,11,39,12,5,4,12,28,L
2322,evansville,ball-state,89,77,27,65,0.415,8,25,0.32,27,30,0.9,12,41,14,4,2,10,20,28,59,0.475,4,21,0.19,17,25,0.68,6,32,9,6,4,11,23,W
2327,evansville,drake,82,77,24,61,0.393,7,24,0.292,27,34,0.794,6,44,11,9,6,16,21,27,75,0.36,5,27,0.185,18,23,0.783,8,39,13,6,2,17,29,W
2333,evansville,drake,66,78,24,56,0.429,8,29,0.276,10,11,0.909,2,31,8,3,1,15,20,31,59,0.525,4,15,0.267,12,20,0.6,5,31,8,3,2,9,15,L
2338,evansville,southern-illinois,73,78,26,55,0.473,9,23,0.391,12,19,0.632,11,33,14,8,4,17,23,30,58,0.517,9,16,0.563,12,18,0.667,9,38,10,4,2,13,17,L
2342,evansville,bradley,61,63,22,57,0.386,9,32,0.281,8,12,0.667,8,34,9,6,2,12,21,17,52,0.327,6,17,0.353,23,30,0.767,10,37,9,5,3,9,14,L
2353,fairfield,boston-college,67,77,26,64,0.406,14,40,0.35,1,2,0.5,3,32,20,3,1,15,18,24,58,0.414,8,21,0.381,21,29,0.724,9,41,10,10,6,13,8,L
2368,fairfield,canisius,68,72,26,57,0.456,5,16,0.313,11,13,0.846,6,26,10,6,1,16,17,26,52,0.5,7,19,0.368,14,20,0.7,5,31,17,8,3,14,21,L
2377,fairleigh-dickinson,army,93,84,31,59,0.525,12,27,0.444,19,29,0.655,10,37,19,12,9,15,18,31,66,0.47,11,28,0.393,11,14,0.786,8,29,19,6,1,17,21,W
2384,fairleigh-dickinson,central-connecticut-state,96,103,33,72,0.458,12,37,0.324,18,26,0.692,11,33,15,6,2,18,25,34,65,0.523,13,29,0.448,22,26,0.846,9,40,19,6,1,18,25,L
