Home_Team,Opponent,URL,HT_Pts,Opp_Pts,FG,FGA,FG_Pct,Three_Pt,Three_Pt_Attempts,Three_Pt_Pct,Free_Throws,Free_Throw_Attempts,Free_Throw_Pct,Offensive_Rebounds,Total_Rebounds,Assists,Steals,Blocks,Turnovers,Personal_Fouls
fairleigh-dickinson,Queens (NY),#N/A,87,48,33,57,0.579,5,14,0.357,16,24,0.667,7,38,18,9,0,10,15
fairleigh-dickinson,NYIT,#N/A,85,57,31,65,0.477,7,17,0.412,16,30,0.533,12,39,16,11,7,16,20
fairleigh-dickinson,Princeton,princeton,77,66,25,53,0.472,12,28,0.429,15,19,0.789,8,34,10,8,4,15,20
fairleigh-dickinson,Lafayette,lafayette,76,80,29,62,0.468,12,26,0.462,6,12,0.5,8,30,15,3,4,10,13
fairleigh-dickinson,Providence,providence,59,69,23,53,0.434,9,24,0.375,4,10,0.4,6,28,8,8,2,14,22
fairleigh-dickinson,Holy Cross,holy-cross,49,67,16,54,0.296,3,16,0.188,14,21,0.667,13,39,6,9,2,18,15
fairleigh-dickinson,Army,army,93,84,31,59,0.525,12,27,0.444,19,29,0.655,10,37,19,12,9,15,18
fairleigh-dickinson,NJIT,njit,80,90,27,58,0.466,9,23,0.391,17,22,0.773,5,23,16,4,4,7,23
fairleigh-dickinson,St. Peter's,saint-peters,83,74,24,48,0.5,6,19,0.316,29,34,0.853,6,21,14,13,4,14,17
fairleigh-dickinson,UMass,massachusetts-amherst,84,85,26,55,0.473,8,20,0.4,24,31,0.774,8,28,15,9,5,10,20
fairleigh-dickinson,South Florida,south-florida,54,60,22,57,0.386,6,20,0.3,4,5,0.8,5,20,8,8,4,11,21
fairleigh-dickinson,Robert Morris,robert-morris,62,69,26,54,0.481,3,11,0.273,7,11,0.636,8,22,15,12,0,22,16
fairleigh-dickinson,Saint Francis (PA),saint-francis-pa,79,61,33,57,0.579,7,19,0.368,6,11,0.545,3,25,17,9,2,12,16
fairleigh-dickinson,Central Connecticut,central-connecticut-state,96,103,33,72,0.458,12,37,0.324,18,26,0.692,11,33,15,6,2,18,25
fairleigh-dickinson,Wagner,wagner,60,66,21,50,0.42,7,23,0.304,11,15,0.733,4,16,16,6,3,12,19
fairleigh-dickinson,LIU-Brooklyn,long-island-university,77,79,27,54,0.5,7,18,0.389,16,21,0.762,4,23,21,8,2,12,17
fairleigh-dickinson,Mount St. Mary's,mount-st-marys,87,69,31,60,0.517,12,26,0.462,13,15,0.867,11,31,21,8,1,6,17
fairleigh-dickinson,St. Francis (NY),st-francis-ny,60,58,25,49,0.51,4,13,0.308,6,9,0.667,3,27,10,6,4,13,15
fairleigh-dickinson,Bryant,bryant,78,63,25,54,0.463,5,14,0.357,23,29,0.793,8,31,16,6,4,8,18
fairleigh-dickinson,LIU-Brooklyn,long-island-university,80,77,29,61,0.475,9,16,0.563,13,19,0.684,8,35,17,5,6,11,10
fairleigh-dickinson,Robert Morris,robert-morris,97,94,28,58,0.483,10,18,0.556,31,40,0.775,9,36,11,7,3,14,16
fairleigh-dickinson,Sacred Heart,sacred-heart,63,69,22,64,0.344,9,20,0.45,10,10,1,9,33,14,10,5,13,15
fairleigh-dickinson,St. Francis (NY),st-francis-ny,84,73,31,56,0.554,5,12,0.417,17,23,0.739,8,38,17,5,1,13,19
fairleigh-dickinson,Saint Francis (PA),saint-francis-pa,62,87,25,59,0.424,6,17,0.353,6,11,0.545,9,29,12,3,8,14,17
fairleigh-dickinson,Bryant,bryant,97,84,33,57,0.579,13,23,0.565,18,28,0.643,10,24,12,10,2,13,23
fairleigh-dickinson,Sacred Heart,sacred-heart,81,63,29,53,0.547,7,14,0.5,16,20,0.8,3,27,16,7,5,11,13
fairleigh-dickinson,Wagner,wagner,74,66,24,47,0.511,8,15,0.533,18,23,0.783,9,30,16,4,1,7,13
florida-am,Jacksonville,jacksonville,65,50,26,53,0.491,6,13,0.462,7,9,0.778,7,29,8,14,4,22,20
florida-am,Tuskegee,#N/A,62,55,24,52,0.462,6,13,0.462,8,12,0.667,8,26,9,7,0,7,13
florida-am,Campbell,campbell,59,66,20,54,0.37,13,21,0.619,6,12,0.5,12,37,15,6,0,14,23
florida-am,Central Connecticut,central-connecticut-state,75,89,22,62,0.355,6,26,0.231,25,35,0.714,13,24,13,14,1,9,25
florida-am,South Florida,south-florida,59,69,23,44,0.523,6,17,0.353,7,17,0.412,4,26,14,4,8,14,23
florida-am,Loyola Marymount,loyola-marymount,63,71,23,50,0.46,9,19,0.474,8,11,0.727,5,19,17,6,3,11,20
florida-am,North Florida,north-florida,62,81,28,70,0.4,1,10,0.1,5,10,0.5,8,30,13,11,1,9,13
florida-am,South Alabama,south-alabama,57,66,22,57,0.386,1,11,0.091,12,26,0.462,14,27,8,7,4,16,20
florida-am,DePaul,depaul,50,65,17,45,0.378,7,13,0.538,9,15,0.6,3,26,10,5,2,15,23
florida-am,Fort Valley State,#N/A,80,58,27,63,0.429,11,28,0.393,15,16,0.938,8,30,11,11,2,8,14
florida-am,Georgia Tech,georgia-tech,40,73,16,46,0.348,2,11,0.182,6,11,0.545,7,23,6,11,1,22,21
florida-am,Utah,utah,64,93,27,55,0.491,7,15,0.467,3,7,0.429,2,13,12,7,1,10,21
florida-am,Oregon,oregon,64,71,24,52,0.462,5,13,0.385,11,16,0.688,3,20,12,7,1,10,18
florida-am,Portland,portland,39,54,15,51,0.294,4,13,0.308,5,8,0.625,10,36,9,2,4,11,16
florida-am,Memphis,memphis,65,96,25,50,0.5,8,17,0.471,7,8,0.875,3,21,16,7,2,21,23
florida-am,Howard,howard,82,72,33,57,0.579,6,11,0.545,10,22,0.455,13,28,17,9,3,17,22
florida-am,Norfolk State,norfolk-state,62,72,22,54,0.407,7,15,0.467,11,20,0.55,5,25,15,8,1,10,21
florida-am,Savannah State,savannah-state,69,64,25,56,0.446,6,17,0.353,13,21,0.619,11,38,14,4,0,16,19
florida-am,Maryland-Eastern Shore,maryland-eastern-shore,58,60,20,51,0.392,5,19,0.263,13,23,0.565,7,26,10,11,3,15,20
florida-am,Delaware State,delaware-state,60,47,21,50,0.42,7,19,0.368,11,20,0.55,5,35,8,3,8,14,12
florida-am,Coppin State,coppin-state,72,70,25,54,0.463,7,19,0.368,15,22,0.682,12,37,14,5,4,24,26
florida-am,Morgan State,morgan-state,72,66,27,48,0.563,5,8,0.625,13,23,0.565,7,29,14,9,12,19,18
florida-am,North Carolina A&T,north-carolina-at,63,39,26,50,0.52,6,15,0.4,5,10,0.5,6,32,11,8,6,12,15
florida-am,North Carolina Central,north-carolina-central,73,57,27,52,0.519,6,16,0.375,13,17,0.765,8,30,11,5,8,15,16
florida-am,Howard,howard,66,70,25,48,0.521,6,17,0.353,10,16,0.625,5,24,9,5,6,16,15
florida-am,Norfolk State,norfolk-state,54,66,17,50,0.34,5,22,0.227,15,28,0.536,10,37,11,5,4,14,17
florida-am,Savannah State,savannah-state,78,74,28,56,0.5,9,20,0.45,13,17,0.765,12,31,18,11,2,17,15
florida-am,South Carolina State,south-carolina-state,54,57,22,46,0.478,4,9,0.444,6,10,0.6,4,16,6,0,4,19,23
florida-am,Bethune-Cookman,bethune-cookman,54,67,20,51,0.392,5,15,0.333,9,15,0.6,9,31,9,8,4,20,19
florida-atlantic,Florida Tech,#N/A,98,52,39,73,0.534,9,33,0.273,11,17,0.647,18,46,14,9,4,14,18
florida-atlantic,UCF,central-florida,80,79,28,67,0.418,12,34,0.353,12,18,0.667,15,36,14,6,1,13,27
florida-atlantic,Georgia Southern,georgia-southern,70,80,24,68,0.353,8,28,0.286,14,17,0.824,12,34,12,2,3,16,25
florida-atlantic,Towson,towson,85,71,31,61,0.508,10,29,0.345,13,18,0.722,16,38,17,3,0,8,18
florida-atlantic,Incarnate Word,incarnate-word,71,68,20,42,0.476,7,19,0.368,24,27,0.889,5,26,13,2,1,18,14
florida-atlantic,Palm Beach Atlantic,#N/A,73,62,26,59,0.441,9,27,0.333,12,16,0.75,12,44,11,9,7,19,14
florida-atlantic,Florida Gulf Coast,florida-gulf-coast,85,68,32,66,0.485,11,33,0.333,10,17,0.588,15,39,23,13,3,15,16
florida-atlantic,Bethune-Cookman,bethune-cookman,70,72,25,61,0.41,10,29,0.345,10,14,0.714,9,39,14,10,4,20,23
florida-atlantic,Mercer,mercer,68,64,24,54,0.444,6,26,0.231,14,22,0.636,9,27,12,10,6,18,23
florida-atlantic,Arkansas State,arkansas-state,71,75,24,83,0.289,8,33,0.242,15,17,0.882,19,55,11,1,6,13,25
florida-atlantic,Florida College,#N/A,76,64,30,74,0.405,10,32,0.313,6,13,0.462,18,48,15,9,2,11,12
florida-atlantic,Miami (FL),miami-fl,55,75,20,60,0.333,9,29,0.31,6,9,0.667,9,28,11,3,0,16,16
florida-atlantic,Illinois,illinois,73,71,25,57,0.439,4,15,0.267,19,25,0.76,6,46,10,4,3,21,22
florida-atlantic,Alabama-Birmingham,alabama-birmingham,50,67,20,59,0.339,7,27,0.259,3,8,0.375,8,28,12,6,2,13,6
florida-atlantic,Middle Tennessee,middle-tennessee,63,56,22,66,0.333,4,23,0.174,15,19,0.789,12,38,5,8,0,8,11
florida-atlantic,Old Dominion,old-dominion,80,73,26,51,0.51,12,21,0.571,16,22,0.727,9,27,14,3,1,12,18
florida-atlantic,Charlotte,charlotte,60,65,21,63,0.333,12,37,0.324,6,6,1,7,30,12,6,6,9,16
florida-atlantic,Marshall,marshall,84,96,30,63,0.476,11,30,0.367,13,21,0.619,9,39,7,5,1,21,24
florida-atlantic,Western Kentucky,western-kentucky,66,72,24,60,0.4,14,30,0.467,4,7,0.571,10,31,12,3,1,14,19
florida-atlantic,Florida International,florida-international,74,78,26,69,0.377,9,30,0.3,13,17,0.765,12,43,14,2,1,8,18
florida-atlantic,Florida International,florida-international,89,72,28,52,0.538,7,15,0.467,26,31,0.839,4,38,15,8,6,21,22
florida-atlantic,Louisiana Tech,louisiana-tech,69,61,20,56,0.357,5,23,0.217,24,30,0.8,12,43,10,6,4,10,14
florida-atlantic,Southern Miss,southern-mississippi,72,74,27,59,0.458,14,36,0.389,4,5,0.8,8,24,16,5,1,11,13
florida-atlantic,UTEP,texas-el-paso,61,48,23,58,0.397,13,26,0.5,2,3,0.667,4,34,15,5,2,12,18
florida-atlantic,UTSA,texas-san-antonio,74,86,25,61,0.41,10,34,0.294,14,18,0.778,7,36,16,3,2,12,17
florida-atlantic,North Texas,north-texas,57,47,17,44,0.386,8,23,0.348,15,17,0.882,3,35,11,6,2,14,8
florida-atlantic,Rice,rice,60,41,23,53,0.434,5,21,0.238,9,11,0.818,4,34,13,5,5,11,11
florida-atlantic,Florida International,florida-international,76,79,21,63,0.333,9,28,0.321,25,33,0.758,14,46,12,5,2,18,29
florida-gulf-coast,Illinois State,illinois-state,66,74,24,54,0.444,12,29,0.414,6,12,0.5,9,30,15,3,0,20,20
florida-gulf-coast,Southeastern,#N/A,81,54,29,65,0.446,9,25,0.36,14,21,0.667,10,39,16,17,3,16,15
florida-gulf-coast,Michigan State,michigan-state,82,106,28,62,0.452,8,19,0.421,18,27,0.667,6,23,22,10,3,14,17
florida-gulf-coast,South Dakota State,south-dakota-state,84,78,33,68,0.485,7,25,0.28,11,22,0.5,9,33,10,9,2,9,17
florida-gulf-coast,Toledo,toledo,62,90,27,63,0.429,5,18,0.278,3,8,0.375,9,24,9,3,1,15,22
florida-gulf-coast,Colorado State,colorado-state,74,82,27,59,0.458,7,28,0.25,13,20,0.65,9,28,10,7,2,14,18
florida-gulf-coast,UTSA,texas-san-antonio,65,76,22,56,0.393,5,15,0.333,16,23,0.696,6,28,11,4,3,11,8
florida-gulf-coast,Florida Atlantic,florida-atlantic,68,85,23,51,0.451,8,22,0.364,14,18,0.778,4,25,10,8,0,15,18
florida-gulf-coast,Florida International,florida-international,80,81,30,63,0.476,6,18,0.333,14,26,0.538,19,41,16,6,6,18,15
florida-gulf-coast,Colgate,colgate,56,74,23,71,0.324,5,26,0.192,5,8,0.625,15,37,9,8,8,10,15
florida-gulf-coast,Oral Roberts,oral-roberts,96,76,33,55,0.6,15,25,0.6,15,17,0.882,7,29,15,6,0,13,15
florida-gulf-coast,UMBC,maryland-baltimore-county,76,53,26,51,0.51,13,25,0.52,11,15,0.733,9,41,17,5,6,18,18
florida-gulf-coast,Keiser,#N/A,87,85,28,55,0.509,11,24,0.458,20,35,0.571,9,33,19,6,8,15,16
florida-gulf-coast,Florida,florida,56,77,18,45,0.4,2,14,0.143,18,27,0.667,7,29,10,7,3,19,16
florida-gulf-coast,Ole Miss,mississippi,57,87,21,52,0.404,6,16,0.375,9,12,0.75,9,24,13,2,5,19,17
florida-gulf-coast,Liberty,liberty,63,81,23,46,0.5,5,13,0.385,12,17,0.706,6,21,11,3,2,14,10
florida-gulf-coast,North Alabama,#N/A,56,61,14,40,0.35,5,16,0.313,23,34,0.676,5,27,8,7,2,19,16
florida-gulf-coast,North Florida,north-florida,66,87,22,60,0.367,7,17,0.412,15,24,0.625,8,31,12,14,8,16,17
florida-gulf-coast,Kennesaw State,kennesaw-state,72,59,25,59,0.424,9,30,0.3,13,17,0.765,6,34,12,7,6,13,17
florida-gulf-coast,Stetson,stetson,87,65,34,68,0.5,10,28,0.357,9,12,0.75,7,35,22,11,4,7,13
florida-gulf-coast,Lipscomb,lipscomb,81,89,28,59,0.475,12,27,0.444,13,20,0.65,5,27,19,6,7,17,24
florida-gulf-coast,North Florida,north-florida,88,80,32,64,0.5,8,19,0.421,16,18,0.889,9,36,23,6,2,14,13
florida-gulf-coast,NJIT,njit,54,66,23,47,0.489,7,24,0.292,1,4,0.25,1,26,13,6,4,19,15
florida-gulf-coast,Jacksonville,jacksonville,73,60,26,47,0.553,7,20,0.35,14,23,0.609,3,29,14,7,4,19,15
florida-gulf-coast,North Alabama,#N/A,71,64,23,50,0.46,10,21,0.476,15,18,0.833,3,30,15,8,4,12,17
florida-gulf-coast,Liberty,liberty,67,74,21,45,0.467,10,24,0.417,15,21,0.714,4,23,10,7,4,14,15
florida-gulf-coast,NJIT,njit,57,55,18,44,0.409,7,20,0.35,14,26,0.538,6,33,10,4,6,11,13
florida-gulf-coast,Stetson,stetson,55,67,19,49,0.388,8,24,0.333,9,12,0.75,5,23,10,3,4,11,16
florida-gulf-coast,Lipscomb,lipscomb,67,61,22,56,0.393,5,23,0.217,18,21,0.857,6,38,8,4,10,14,18
florida-gulf-coast,Kennesaw State,kennesaw-state,78,56,30,63,0.476,12,35,0.343,6,9,0.667,7,39,22,11,7,17,16
florida-international,Webber,#N/A,110,84,44,85,0.518,9,32,0.281,13,30,0.433,11,47,21,16,7,17,30
florida-international,Johnson & Wales (FL),#N/A,117,47,41,78,0.526,14,37,0.378,21,37,0.568,14,46,26,15,7,9,12
florida-international,Milwaukee,milwaukee,86,83,29,73,0.397,10,35,0.286,18,27,0.667,12,39,16,10,6,13,18
florida-international,Fordham,fordham,77,83,27,68,0.397,4,28,0.143,19,28,0.679,7,30,12,11,1,11,33
florida-international,Columbia,columbia,98,87,34,69,0.493,10,27,0.37,20,36,0.556,10,42,16,9,4,14,25
florida-international,Youngstown State,youngstown-state,102,93,35,65,0.538,7,24,0.292,25,34,0.735,8,26,16,10,1,14,18
florida-international,Ave Maria,#N/A,104,84,38,75,0.507,9,25,0.36,19,27,0.704,7,30,16,15,2,14,18
florida-international,Florida Gulf Coast,florida-gulf-coast,81,80,32,64,0.5,12,33,0.364,5,12,0.417,8,24,15,9,4,17,23
florida-international,Arkansas,arkansas,89,121,31,83,0.373,6,37,0.162,21,34,0.618,15,37,16,8,2,14,27
florida-international,North Florida,north-florida,102,89,36,73,0.493,9,23,0.391,21,28,0.75,13,36,20,14,6,16,19
florida-international,South Florida,south-florida,73,82,21,53,0.396,5,23,0.217,26,34,0.765,8,22,14,14,3,24,31
florida-international,Florida Memorial,#N/A,108,67,37,73,0.507,14,36,0.389,20,29,0.69,15,45,19,18,8,15,12
florida-international,Ohio,ohio,66,68,27,65,0.415,7,36,0.194,5,10,0.5,6,25,13,18,1,15,20
florida-international,Middle Tennessee,middle-tennessee,83,76,31,68,0.456,12,32,0.375,9,11,0.818,2,26,14,7,5,10,18
florida-international,Alabama-Birmingham,alabama-birmingham,65,84,15,55,0.273,7,31,0.226,28,39,0.718,5,23,6,9,2,9,17
florida-international,Charlotte,charlotte,69,66,22,59,0.373,7,21,0.333,18,31,0.581,11,35,14,11,8,18,21
florida-international,Old Dominion,old-dominion,74,75,25,56,0.446,10,25,0.4,14,26,0.538,6,27,16,8,8,12,15
florida-international,Western Kentucky,western-kentucky,77,76,24,56,0.429,5,22,0.227,24,40,0.6,10,36,13,7,6,14,21
florida-international,Marshall,marshall,97,105,42,78,0.538,7,21,0.333,6,11,0.545,14,36,12,9,2,20,22
florida-international,Florida Atlantic,florida-atlantic,78,74,29,61,0.475,12,26,0.462,8,18,0.444,2,28,17,7,3,9,17
florida-international,Florida Atlantic,florida-atlantic,72,89,23,69,0.333,9,30,0.3,17,24,0.708,10,30,11,9,5,15,25
florida-international,Southern Miss,southern-mississippi,73,89,25,63,0.397,13,35,0.371,10,12,0.833,10,30,18,5,2,16,12
florida-international,Louisiana Tech,louisiana-tech,75,69,29,70,0.414,12,31,0.387,5,10,0.5,7,34,20,6,6,8,10
florida-international,UTSA,texas-san-antonio,67,100,26,65,0.4,5,28,0.179,10,20,0.5,10,30,9,9,5,15,11
florida-international,UTEP,texas-el-paso,75,85,25,65,0.385,6,21,0.286,19,27,0.704,9,26,11,10,2,17,31
florida-international,Rice,rice,86,65,30,68,0.441,8,27,0.296,18,20,0.9,10,28,17,18,7,15,16
florida-international,North Texas,north-texas,69,59,22,46,0.478,13,29,0.448,12,15,0.8,3,19,14,8,7,11,15
florida-international,Florida Atlantic,florida-atlantic,79,76,26,60,0.433,7,24,0.292,20,37,0.541,10,41,11,12,1,16,21
florida-state,Florida,florida,81,60,23,48,0.479,11,23,0.478,24,34,0.706,6,28,10,9,2,16,22
florida-state,Tulane,tulane,80,69,29,60,0.483,6,19,0.316,16,24,0.667,10,34,14,8,4,14,21
florida-state,Canisius,canisius,93,61,31,59,0.525,7,14,0.5,24,30,0.8,13,37,19,9,3,15,15
florida-state,Alabama-Birmingham,alabama-birmingham,81,63,26,53,0.491,6,18,0.333,23,26,0.885,8,37,12,7,5,18,22
florida-state,LSU,louisiana-state,79,76,29,76,0.382,9,26,0.346,12,17,0.706,19,38,15,11,1,12,15
florida-state,Villanova,villanova,60,66,22,51,0.431,3,12,0.25,13,17,0.765,12,26,7,3,2,16,23
florida-state,Purdue,purdue,73,72,24,55,0.436,8,28,0.286,17,20,0.85,8,25,12,6,3,17,24
florida-state,Troy,troy,83,67,29,69,0.42,10,29,0.345,15,20,0.75,15,41,14,9,3,17,18
florida-state,UConn,connecticut,79,71,25,55,0.455,6,17,0.353,23,32,0.719,9,33,6,11,5,21,27
florida-state,Southeast Missouri State,southeast-missouri-state,85,68,31,62,0.5,7,26,0.269,16,25,0.64,15,43,15,6,5,15,13
florida-state,North Florida,north-florida,95,81,40,79,0.506,3,23,0.13,12,13,0.923,14,34,17,11,3,6,20
florida-state,Saint Louis,saint-louis,81,59,31,56,0.554,10,18,0.556,9,11,0.818,7,33,13,10,3,19,21
florida-state,Winthrop,winthrop,87,76,30,64,0.469,8,22,0.364,19,29,0.655,10,31,11,13,8,11,19
florida-state,Virginia,virginia,52,65,15,44,0.341,6,23,0.261,16,27,0.593,6,29,8,9,6,13,19
florida-state,Miami (FL),miami-fl,68,62,27,64,0.422,6,26,0.231,8,13,0.615,11,38,15,7,3,9,20
florida-state,Duke,duke,78,80,25,62,0.403,8,25,0.32,20,24,0.833,16,36,16,8,7,17,14
florida-state,Pitt,pittsburgh,62,75,20,58,0.345,2,22,0.091,20,27,0.741,14,38,8,7,8,12,31
florida-state,Boston College,boston-college,82,87,28,67,0.418,8,25,0.32,18,24,0.75,16,36,12,4,4,9,25
florida-state,Clemson,clemson,77,68,25,55,0.455,10,22,0.455,17,21,0.81,5,28,14,1,1,8,15
florida-state,Miami (FL),miami-fl,78,66,28,50,0.56,12,20,0.6,10,14,0.714,5,32,20,5,4,14,17
florida-state,Georgia Tech,georgia-tech,59,49,16,46,0.348,4,16,0.25,23,30,0.767,6,35,10,5,5,14,19
florida-state,Syracuse,syracuse,80,62,30,55,0.545,11,22,0.5,9,12,0.75,8,31,25,11,3,21,21
florida-state,Louisville,louisville,80,75,23,61,0.377,7,23,0.304,27,36,0.75,12,31,6,11,2,8,21
florida-state,Wake Forest,wake-forest,88,66,35,62,0.565,10,26,0.385,8,16,0.5,12,41,21,7,6,9,16
florida-state,Georgia Tech,georgia-tech,69,47,25,64,0.391,9,30,0.3,10,14,0.714,10,48,17,7,6,14,17
florida-state,Clemson,clemson,77,64,29,60,0.483,7,18,0.389,12,17,0.706,8,40,12,4,4,12,21
florida-state,UNC,north-carolina,59,77,18,59,0.305,10,31,0.323,13,16,0.813,6,31,13,6,8,10,18
florida-state,Notre Dame,notre-dame,68,61,25,56,0.446,6,19,0.316,12,17,0.706,9,34,12,3,4,14,12
florida,Florida State,florida-state,60,81,20,54,0.37,6,24,0.25,14,21,0.667,7,27,9,5,3,16,26
florida,Charleston Southern,charleston-southern,76,46,26,56,0.464,8,28,0.286,16,22,0.727,4,36,14,12,5,7,19
florida,La Salle,la-salle,82,69,30,54,0.556,3,13,0.231,19,26,0.731,7,24,14,9,1,12,15
florida,Oklahoma,oklahoma,60,65,23,59,0.39,11,28,0.393,3,11,0.273,5,30,15,9,6,10,14
florida,Stanford,stanford,72,49,29,56,0.518,7,15,0.467,7,10,0.7,7,30,10,15,3,9,17
florida,Butler,butler,54,61,18,52,0.346,8,27,0.296,10,16,0.625,9,27,11,2,4,7,14
florida,North Florida,north-florida,98,66,39,69,0.565,16,28,0.571,4,6,0.667,13,40,26,11,6,11,17
florida,West Virginia,west-virginia,66,56,16,48,0.333,6,21,0.286,28,46,0.609,8,37,12,13,7,15,22
florida,Michigan State,michigan-state,59,63,23,63,0.365,6,24,0.25,7,12,0.583,14,29,7,7,3,9,12
florida,Mercer,mercer,71,63,24,57,0.421,12,33,0.364,11,15,0.733,8,34,16,4,7,11,13
florida,Florida Gulf Coast,florida-gulf-coast,77,56,28,63,0.444,11,30,0.367,10,14,0.714,12,31,17,7,5,11,23
florida,Butler,butler,77,43,30,56,0.536,10,21,0.476,7,11,0.636,12,43,12,6,6,12,14
florida,South Carolina,south-carolina,69,71,23,61,0.377,9,31,0.29,14,20,0.7,10,30,12,11,4,15,25
florida,Arkansas,arkansas,57,51,18,58,0.31,6,26,0.231,15,19,0.789,8,35,9,4,2,10,24
florida,Tennessee,tennessee,67,78,19,54,0.352,12,32,0.375,17,21,0.81,6,23,11,4,1,12,16
florida,Mississippi State,mississippi-state,68,71,25,59,0.424,10,31,0.323,8,10,0.8,12,28,18,7,4,10,12
florida,Georgia,georgia,62,52,22,56,0.393,10,27,0.37,8,14,0.571,11,25,12,9,6,9,18
florida,Texas A&M,texas-am,81,72,29,62,0.468,18,37,0.486,5,5,1,12,34,16,8,6,16,10
florida,TCU,texas-christian,50,55,19,62,0.306,8,27,0.296,4,5,0.8,10,26,14,7,8,9,15
florida,Ole Miss,mississippi,90,86,31,63,0.492,11,26,0.423,17,22,0.773,8,27,18,6,1,13,20
florida,Kentucky,kentucky,54,65,22,63,0.349,5,19,0.263,5,10,0.5,11,32,7,7,6,9,15
florida,Auburn,auburn,62,76,23,50,0.46,4,20,0.2,12,12,1,5,25,9,3,2,17,22
florida,Tennessee,tennessee,61,73,21,59,0.356,8,26,0.308,11,16,0.688,13,30,11,6,5,11,19
florida,Vanderbilt,vanderbilt,66,57,19,57,0.333,5,22,0.227,23,28,0.821,12,37,4,12,3,12,22
florida,Alabama,alabama,71,53,27,50,0.54,6,19,0.316,11,14,0.786,4,29,11,6,2,8,20
florida,LSU,louisiana-state,82,77,30,65,0.462,11,30,0.367,11,13,0.846,14,34,12,9,2,13,22
florida,Missouri,missouri,64,60,18,43,0.419,3,15,0.2,25,30,0.833,5,23,8,4,0,10,14
fordham,CCNY,#N/A,106,58,41,79,0.519,16,44,0.364,8,18,0.444,14,44,23,9,8,6,18
fordham,Houston Baptist,houston-baptist,72,75,24,57,0.421,14,29,0.483,10,12,0.833,11,29,16,6,6,17,23
fordham,Florida International,florida-international,83,77,21,51,0.412,5,21,0.238,36,43,0.837,8,40,4,3,4,16,21
fordham,Youngstown State,youngstown-state,67,61,24,59,0.407,8,27,0.296,11,14,0.786,6,31,12,5,4,9,12
fordham,Columbia,columbia,70,69,26,53,0.491,10,24,0.417,8,14,0.571,5,22,12,4,6,11,17
fordham,Alabama A&M,alabama-am,77,46,31,60,0.517,11,24,0.458,4,9,0.444,12,42,11,8,6,13,16
fordham,Manhattan,manhattan,57,56,22,48,0.458,7,20,0.35,6,10,0.6,4,24,11,5,4,11,21
fordham,Maine,maine,68,75,23,61,0.377,9,29,0.31,13,19,0.684,7,25,11,10,0,10,26
fordham,Rutgers,rutgers,78,70,25,53,0.472,10,22,0.455,18,27,0.667,10,30,14,3,1,9,16
fordham,NJIT,njit,50,53,21,57,0.368,7,25,0.28,1,3,0.333,8,34,7,3,5,14,20
fordham,Howard,howard,74,67,26,59,0.441,8,25,0.32,14,19,0.737,6,33,14,10,2,12,25
fordham,James Madison,james-madison,75,48,27,57,0.474,8,26,0.308,13,14,0.929,13,37,14,3,7,8,18
fordham,LIU-Brooklyn,long-island-university,57,60,20,61,0.328,7,26,0.269,10,18,0.556,5,26,11,8,4,5,22
fordham,VCU,virginia-commonwealth,51,76,17,52,0.327,6,21,0.286,11,17,0.647,10,22,11,6,1,17,11
fordham,Duquesne,duquesne,61,66,24,66,0.364,11,31,0.355,2,8,0.25,12,34,13,5,3,11,21
fordham,St. Bonaventure,st-bonaventure,64,71,26,57,0.456,9,25,0.36,3,6,0.5,7,21,10,6,1,10,23
fordham,Saint Louis,saint-louis,60,63,22,56,0.393,8,30,0.267,8,11,0.727,7,27,7,8,4,7,15
fordham,George Mason,george-mason,68,71,24,55,0.436,10,26,0.385,10,15,0.667,3,29,5,6,2,13,15
fordham,La Salle,la-salle,71,73,26,62,0.419,8,25,0.32,11,14,0.786,9,30,10,5,1,8,13
fordham,Dayton,dayton,52,75,18,61,0.295,6,24,0.25,10,13,0.769,8,27,9,6,1,8,15
fordham,George Washington,george-washington,61,79,23,64,0.359,9,25,0.36,6,8,0.75,6,32,11,5,0,11,15
fordham,UMass,massachusetts-amherst,85,67,34,56,0.607,11,20,0.55,6,10,0.6,7,21,23,8,2,6,15
fordham,Duquesne,duquesne,66,74,24,68,0.353,10,34,0.294,8,12,0.667,10,34,13,9,2,10,19
fordham,Davidson,davidson,69,79,23,60,0.383,11,33,0.333,12,19,0.632,7,24,12,6,3,6,21
fordham,Rhode Island,rhode-island,66,63,24,69,0.348,8,21,0.381,10,13,0.769,8,30,13,10,4,13,24
fordham,Richmond,richmond,69,72,25,63,0.397,10,34,0.294,9,11,0.818,8,39,5,4,2,14,12
fordham,St. Bonaventure,st-bonaventure,53,74,19,52,0.365,5,16,0.313,10,18,0.556,8,31,9,3,3,12,10
furman,Bob Jones University,#N/A,102,48,38,68,0.559,13,34,0.382,13,21,0.619,12,34,21,7,2,3,11
furman,Loyola (IL),loyola-il,60,58,21,55,0.382,6,22,0.273,12,17,0.706,4,31,9,9,7,16,20
furman,Gardner-Webb,gardner-webb,88,86,35,66,0.53,8,23,0.348,10,17,0.588,7,31,21,7,3,11,16
furman,North Greenville,#N/A,107,67,34,72,0.472,21,49,0.429,18,26,0.692,14,38,24,14,3,6,8
furman,Villanova,villanova,76,68,26,60,0.433,8,22,0.364,16,20,0.8,6,39,16,7,5,14,18
